央视,#genre#
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV东北热剧,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
NewTV动作电影,http://39.134.66.66/PLTV/88888888/224/3221225555/index.m3u8
NewTV古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225682/index.m3u8
NewTV金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NewTV惊悚悬疑,http://39.134.66.66/PLTV/88888888/224/3221225553/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV明星大片,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV农业致富,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV黑莓电竞,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221226265/index.m3u8
NewTV黑莓电影,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225764/index.m3u8
NewTV黑莓动画,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225672/index.m3u8
NewTV超级电视剧,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225625/index.m3u8
NewTV超级电影,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225623/index.m3u8
NewTV超级体育,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225622/index.m3u8
NewTV超级综艺,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225620/index.m3u8
NewTV潮妈辣婆,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225708/index.m3u8
NewTV哒啵赛事,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225653/index.m3u8
NewTV动作电影,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221226310/index.m3u8
NewTV古装剧场,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225678/index.m3u8
NewTV欢乐剧场,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221226210/index.m3u8
NewTV家庭剧场,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225713/index.m3u8
NewTV金牌综艺,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225711/index.m3u8
NewTV精品大剧,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225714/index.m3u8
NewTV精品萌宠,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221226245/index.m3u8
NewTV军旅剧场,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225669/index.m3u8
NewTV军事评论,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225757/index.m3u8
NewTV明星大片,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225716/index.m3u8
NewTV农业致富,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225670/index.m3u8
NewTV品质大剧,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221226266/index.m3u8
NewTV武博世界,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225656/index.m3u8
NewTV炫舞未来,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225707/index.m3u8
NewTV怡伴健康,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225666/index.m3u8
NewTV中国功夫,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221225660/index.m3u8
NewTV畅享影院,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221226300/index.m3u8
NewTV追番必看,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221226269/index.m3u8
NewTV动画世界,http://ysten.jx.chinamobile.com:8080/PLTV/88888910/224/3221226272/index.m3u8
哒啵赛事,http://39.135.138.60:18890/PLTV/88888910/224/3221225653/index.m3u8
NewTV黑莓电竞,http://39.135.138.60:18890/PLTV/88888910/224/3221226265/index.m3u8
NewTV黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225769/index.m3u8
NewTV黑莓动画,http://39.135.138.60:18890/PLTV/88888910/224/3221225672/index.m3u8
NewTV超级电视剧,http://39.135.138.60:18890/PLTV/88888910/224/3221225625/index.m3u8
NewTV超级电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225623/index.m3u8
NewTV超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225622/index.m3u8
NewTV超级综艺,http://39.135.138.60:18890/PLTV/88888910/224/3221225620/index.m3u8
NewTV潮妈辣婆,http://39.135.138.60:18890/PLTV/88888910/224/3221225708/index.m3u8
